timestamp,equipment,process,electricity_kwh,fuel_type,fuel_quantity,production_volume,operating_hours,shift,temperature,pressure
2026-08-28 04:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,1.75,none,0.0,0.0,0.0,Shift C (Night),31.1,0.0
2026-08-28 04:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,0.87,none,0.0,0.0,0.0,Shift C (Night),30.7,0.0
2026-08-28 04:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,69.83,none,0.0,1848.4,1.0,Shift C (Night),283.3,0.51
2026-08-28 04:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,1.03,none,0.0,0.0,0.0,Shift C (Night),29.1,0.0
2026-08-28 04:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,146.52,none,0.0,0.0,1.0,Shift C (Night),157.8,-3.4
2026-08-28 04:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,34.12,none,0.0,0.0,0.0,Shift C (Night),38.4,4.67
2026-08-28 05:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,92.55,coal,233.81,1753.6,1.0,Shift C (Night),1464.2,-0.79
2026-08-28 05:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,0.87,none,0.0,0.0,0.0,Shift C (Night),31.2,0.0
2026-08-28 05:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,1.54,none,0.0,0.0,0.0,Shift C (Night),30.2,0.0
2026-08-28 05:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,66.53,none,0.0,1761.1,1.0,Shift C (Night),277.1,0.49
2026-08-28 05:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,1.12,none,0.0,0.0,0.0,Shift C (Night),31.8,0.0
2026-08-28 05:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,147.76,none,0.0,0.0,1.0,Shift C (Night),159.2,-3.58
2026-08-28 05:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,33.27,none,0.0,0.0,0.0,Shift C (Night),38.4,4.67
2026-08-28 06:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,91.48,coal,231.12,1733.4,1.0,Shift A (Morning),1446.2,-0.81
2026-08-28 06:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,189.62,none,0.0,1229.9,1.0,Shift A (Morning),83.9,0.98
2026-08-28 06:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,211.04,none,0.0,1406.9,1.0,Shift A (Morning),91.6,1.51
2026-08-28 06:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,66.01,none,0.0,1747.2,1.0,Shift A (Morning),278.1,0.49
2026-08-28 06:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,83.43,none,0.0,932.4,1.0,Shift A (Morning),34.8,1.02
2026-08-28 06:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,145.9,none,0.0,0.0,1.0,Shift A (Morning),159.0,-3.6
2026-08-28 06:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,77.12,none,0.0,0.0,1.0,Shift A (Morning),48.3,5.64
2026-08-28 07:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,97.33,coal,245.89,1844.2,1.0,Shift A (Morning),1478.3,-0.81
2026-08-28 07:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,190.61,none,0.0,1236.4,1.0,Shift A (Morning),86.4,1.02
2026-08-28 07:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,216.14,none,0.0,1441.0,1.0,Shift A (Morning),91.1,1.49
2026-08-28 07:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,70.2,none,0.0,1858.2,1.0,Shift A (Morning),284.2,0.5
2026-08-28 07:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,83.82,none,0.0,936.8,1.0,Shift A (Morning),34.8,0.98
2026-08-28 07:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,149.2,none,0.0,0.0,1.0,Shift A (Morning),159.4,-3.4
2026-08-28 07:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,74.75,none,0.0,0.0,1.0,Shift A (Morning),48.6,5.51
2026-08-28 08:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,91.23,coal,230.49,1728.7,1.0,Shift A (Morning),1465.2,-0.81
2026-08-28 08:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,182.64,none,0.0,1184.7,1.0,Shift A (Morning),83.8,1.0
2026-08-28 08:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,209.25,none,0.0,1395.0,1.0,Shift A (Morning),93.6,1.54
2026-08-28 08:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,69.3,none,0.0,1834.5,1.0,Shift A (Morning),281.2,0.5
2026-08-28 08:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,84.17,none,0.0,940.7,1.0,Shift A (Morning),35.6,1.0
2026-08-28 08:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,146.03,none,0.0,0.0,1.0,Shift A (Morning),160.7,-3.45
2026-08-28 08:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,72.1,none,0.0,0.0,1.0,Shift A (Morning),48.4,5.49
2026-08-28 09:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,97.69,coal,246.78,1850.9,1.0,Shift A (Morning),1458.3,-0.82
2026-08-28 09:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,190.42,none,0.0,1235.2,1.0,Shift A (Morning),84.8,0.97
2026-08-28 09:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,215.82,none,0.0,1438.8,1.0,Shift A (Morning),92.4,1.54
2026-08-28 09:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,65.72,none,0.0,1739.6,1.0,Shift A (Morning),285.2,0.49
2026-08-28 09:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,85.16,none,0.0,951.8,1.0,Shift A (Morning),35.4,1.03
2026-08-28 09:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,150.02,none,0.0,0.0,1.0,Shift A (Morning),159.7,-3.47
2026-08-28 09:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,74.88,none,0.0,0.0,1.0,Shift A (Morning),47.7,5.48
2026-08-28 10:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,93.68,coal,236.66,1774.9,1.0,Shift A (Morning),1458.9,-0.78
2026-08-28 10:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,188.37,none,0.0,1221.9,1.0,Shift A (Morning),84.7,0.97
2026-08-28 10:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,203.21,none,0.0,1354.7,1.0,Shift A (Morning),92.0,1.48
2026-08-28 10:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,68.34,none,0.0,1809.1,1.0,Shift A (Morning),282.5,0.49
2026-08-28 10:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,83.53,none,0.0,933.6,1.0,Shift A (Morning),34.6,1.03
2026-08-28 10:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,146.28,none,0.0,0.0,1.0,Shift A (Morning),160.9,-3.49
2026-08-28 10:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,75.1,none,0.0,0.0,1.0,Shift A (Morning),47.1,5.66
2026-08-28 11:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,98.24,coal,248.19,1861.4,1.0,Shift A (Morning),1439.8,-0.82
2026-08-28 11:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,187.16,none,0.0,1214.0,1.0,Shift A (Morning),86.0,0.99
2026-08-28 11:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,213.48,none,0.0,1423.2,1.0,Shift A (Morning),93.1,1.48
2026-08-28 11:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,67.15,none,0.0,1777.4,1.0,Shift A (Morning),274.9,0.51
2026-08-28 11:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,86.7,none,0.0,969.0,1.0,Shift A (Morning),34.7,0.98
2026-08-28 11:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,145.71,none,0.0,0.0,1.0,Shift A (Morning),157.3,-3.57
2026-08-28 11:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,75.22,none,0.0,0.0,1.0,Shift A (Morning),47.4,5.44
2026-08-28 12:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,94.59,coal,238.96,1792.2,1.0,Shift A (Morning),1438.4,-0.78
2026-08-28 12:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,179.52,none,0.0,1164.5,1.0,Shift A (Morning),83.5,1.02
2026-08-28 12:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,216.04,none,0.0,1440.2,1.0,Shift A (Morning),92.1,1.53
2026-08-28 12:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,70.71,none,0.0,1871.9,1.0,Shift A (Morning),279.2,0.49
2026-08-28 12:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,84.16,none,0.0,940.6,1.0,Shift A (Morning),35.5,1.0
2026-08-28 12:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,148.36,none,0.0,0.0,1.0,Shift A (Morning),160.8,-3.55
2026-08-28 12:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,73.5,none,0.0,0.0,1.0,Shift A (Morning),48.3,5.52
2026-08-28 13:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,96.97,coal,244.97,1837.3,1.0,Shift A (Morning),1444.6,-0.8
2026-08-28 13:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,178.37,none,0.0,1157.0,1.0,Shift A (Morning),84.6,0.99
2026-08-28 13:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,207.49,none,0.0,1383.3,1.0,Shift A (Morning),90.2,1.53
2026-08-28 13:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,65.4,none,0.0,1731.1,1.0,Shift A (Morning),275.3,0.51
2026-08-28 13:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,84.59,none,0.0,945.4,1.0,Shift A (Morning),35.1,1.01
2026-08-28 13:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,140.18,none,0.0,0.0,1.0,Shift A (Morning),162.0,-3.53
2026-08-28 13:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,72.01,none,0.0,0.0,1.0,Shift A (Morning),47.6,5.64
2026-08-28 14:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,97.73,coal,246.91,1851.8,1.0,Shift B (Evening),1429.6,-0.82
2026-08-28 14:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,188.08,none,0.0,1220.0,1.0,Shift B (Evening),84.9,1.0
2026-08-28 14:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,214.35,none,0.0,1429.0,1.0,Shift B (Evening),90.3,1.47
2026-08-28 14:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,67.06,none,0.0,1775.2,1.0,Shift B (Evening),276.0,0.51
2026-08-28 14:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,86.68,none,0.0,968.8,1.0,Shift B (Evening),34.6,0.99
2026-08-28 14:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,142.46,none,0.0,0.0,1.0,Shift B (Evening),160.8,-3.45
2026-08-28 14:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,75.05,none,0.0,0.0,1.0,Shift B (Evening),48.2,5.58
2026-08-28 15:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,96.66,coal,244.2,1831.5,1.0,Shift B (Evening),1434.5,-0.8
2026-08-28 15:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,187.58,none,0.0,1216.7,1.0,Shift B (Evening),83.8,0.98
2026-08-28 15:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,208.99,none,0.0,1393.3,1.0,Shift B (Evening),91.7,1.5
2026-08-28 15:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,69.86,none,0.0,1849.3,1.0,Shift B (Evening),284.5,0.5
2026-08-28 15:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,83.09,none,0.0,928.7,1.0,Shift B (Evening),34.5,1.0
2026-08-28 15:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,142.45,none,0.0,0.0,1.0,Shift B (Evening),159.1,-3.49
2026-08-28 15:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,74.57,none,0.0,0.0,1.0,Shift B (Evening),48.3,5.63
2026-08-28 16:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,94.15,coal,237.85,1783.9,1.0,Shift B (Evening),1475.7,-0.8
2026-08-28 16:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,182.23,none,0.0,1182.1,1.0,Shift B (Evening),83.4,1.01
2026-08-28 16:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,216.88,none,0.0,1445.9,1.0,Shift B (Evening),93.5,1.51
2026-08-28 16:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,69.71,none,0.0,1845.2,1.0,Shift B (Evening),277.4,0.5
2026-08-28 16:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,86.86,none,0.0,970.8,1.0,Shift B (Evening),34.8,0.99
2026-08-28 16:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,142.53,none,0.0,0.0,1.0,Shift B (Evening),158.3,-3.45
2026-08-28 16:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,75.01,none,0.0,0.0,1.0,Shift B (Evening),47.7,5.53
2026-08-28 17:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,97.65,coal,246.69,1850.2,1.0,Shift B (Evening),1446.9,-0.8
2026-08-28 17:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,181.36,none,0.0,1176.4,1.0,Shift B (Evening),86.1,0.97
2026-08-28 17:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,214.25,none,0.0,1428.4,1.0,Shift B (Evening),91.0,1.49
2026-08-28 17:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,67.56,none,0.0,1788.5,1.0,Shift B (Evening),279.7,0.49
2026-08-28 17:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,87.53,none,0.0,978.3,1.0,Shift B (Evening),34.3,1.02
2026-08-28 17:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,144.09,none,0.0,0.0,1.0,Shift B (Evening),159.1,-3.46
2026-08-28 17:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,74.67,none,0.0,0.0,1.0,Shift B (Evening),47.4,5.36
2026-08-28 18:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,93.61,coal,236.49,1773.7,1.0,Shift B (Evening),1448.3,-0.79
2026-08-28 18:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,189.1,none,0.0,1226.6,1.0,Shift B (Evening),83.5,1.01
2026-08-28 18:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,214.85,none,0.0,1432.3,1.0,Shift B (Evening),92.5,1.46
2026-08-28 18:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,69.91,none,0.0,1850.6,1.0,Shift B (Evening),282.7,0.51
2026-08-28 18:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,84.13,none,0.0,940.3,1.0,Shift B (Evening),34.8,1.0
2026-08-28 18:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,142.01,none,0.0,0.0,1.0,Shift B (Evening),158.7,-3.45
2026-08-28 18:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,73.46,none,0.0,0.0,1.0,Shift B (Evening),48.9,5.6
2026-08-28 19:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,96.18,coal,242.97,1822.3,1.0,Shift B (Evening),1445.5,-0.79
2026-08-28 19:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,191.72,none,0.0,1243.6,1.0,Shift B (Evening),86.4,1.02
2026-08-28 19:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,203.79,none,0.0,1358.6,1.0,Shift B (Evening),91.7,1.54
2026-08-28 19:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,68.71,none,0.0,1818.9,1.0,Shift B (Evening),284.7,0.51
2026-08-28 19:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,81.69,none,0.0,913.0,1.0,Shift B (Evening),35.6,0.99
2026-08-28 19:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,139.54,none,0.0,0.0,1.0,Shift B (Evening),163.2,-3.55
2026-08-28 19:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,72.42,none,0.0,0.0,1.0,Shift B (Evening),48.5,5.6
2026-08-28 20:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,95.65,coal,241.63,1812.2,1.0,Shift B (Evening),1464.7,-0.79
2026-08-28 20:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,183.84,none,0.0,1192.5,1.0,Shift B (Evening),83.6,1.01
2026-08-28 20:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,211.64,none,0.0,1411.0,1.0,Shift B (Evening),92.2,1.52
2026-08-28 20:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,69.81,none,0.0,1848.0,1.0,Shift B (Evening),285.5,0.49
2026-08-28 20:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,82.29,none,0.0,919.7,1.0,Shift B (Evening),35.5,1.0
2026-08-28 20:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,147.89,none,0.0,0.0,1.0,Shift B (Evening),159.7,-3.59
2026-08-28 20:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,74.41,none,0.0,0.0,1.0,Shift B (Evening),47.2,5.58
2026-08-28 21:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,94.77,coal,239.43,1795.7,1.0,Shift B (Evening),1445.7,-0.78
2026-08-28 21:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,187.11,none,0.0,1213.7,1.0,Shift B (Evening),85.5,1.0
2026-08-28 21:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,212.84,none,0.0,1418.9,1.0,Shift B (Evening),91.2,1.5
2026-08-28 21:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,68.45,none,0.0,1812.0,1.0,Shift B (Evening),278.9,0.5
2026-08-28 21:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,86.92,none,0.0,971.4,1.0,Shift B (Evening),34.8,1.02
2026-08-28 21:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,147.41,none,0.0,0.0,1.0,Shift B (Evening),156.9,-3.47
2026-08-28 21:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,72.8,none,0.0,0.0,1.0,Shift B (Evening),47.8,5.66
2026-08-28 22:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,95.65,coal,241.65,1812.4,1.0,Shift C (Night),1422.0,-0.81
2026-08-28 22:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,178.6,none,0.0,1158.5,1.0,Shift C (Night),85.7,1.01
2026-08-28 22:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,213.22,none,0.0,1421.5,1.0,Shift C (Night),90.2,1.47
2026-08-28 22:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,69.11,none,0.0,1829.4,1.0,Shift C (Night),280.0,0.51
2026-08-28 22:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,87.42,none,0.0,977.0,1.0,Shift C (Night),34.7,1.02
2026-08-28 22:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,147.09,none,0.0,0.0,1.0,Shift C (Night),160.8,-3.48
2026-08-28 22:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,77.49,none,0.0,0.0,1.0,Shift C (Night),47.2,5.35
2026-08-28 23:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,91.71,coal,231.69,1737.7,1.0,Shift C (Night),1471.8,-0.8
2026-08-28 23:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,183.17,none,0.0,1188.1,1.0,Shift C (Night),84.3,0.99
2026-08-28 23:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,216.18,none,0.0,1441.2,1.0,Shift C (Night),90.9,1.51
2026-08-28 23:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,65.77,none,0.0,1741.0,1.0,Shift C (Night),279.5,0.51
2026-08-28 23:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,1.08,none,0.0,0.0,0.0,Shift C (Night),29.0,0.0
2026-08-28 23:00:00,Kiln Exhaust ID Fan & Baghouse Station,Draft & Dust Abatement,142.67,none,0.0,0.0,1.0,Shift C (Night),158.7,-3.42
2026-08-28 23:00:00,Pneumatic Dense-Phase Conveying Compressor,Pneumatic Conveying Utility,32.94,none,0.0,0.0,0.0,Shift C (Night),38.4,4.67
2026-08-29 00:00:00,Rotary Calcination Kiln & Precalciner,Pyroprocessing & Clinkerization,95.8,coal,242.03,1815.2,1.0,Shift C (Night),1437.4,-0.78
2026-08-29 00:00:00,Raw Material Ball Mill #01,Raw Grinding & Homogenization,1.86,none,0.0,0.0,0.0,Shift C (Night),31.5,0.0
2026-08-29 00:00:00,Vertical Roller Finish Mill (VRM),Finish Grinding & Separation,0.83,none,0.0,0.0,0.0,Shift C (Night),30.9,0.0
2026-08-29 00:00:00,Recuperative Clinker Grate Cooler,Clinker Cooling,69.54,none,0.0,1840.8,1.0,Shift C (Night),279.8,0.49
2026-08-29 00:00:00,Primary Limestone Gyratory Crusher,Crushing & Quarry Handling,1.1,none,0.0,0.0,0.0,Shift C (Night),28.3,0.0
