timestamp,equipment,process,electricity_kwh,fuel_type,fuel_quantity,production_volume,operating_hours,shift,temperature,pressure
2026-08-28 07:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,52.84,none,0.0,0.0,1.0,Shift A (Morning),60.0,43.9
2026-08-28 07:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.64,natural_gas,83.6,0.0,1.0,Shift A (Morning),186.8,9.94
2026-08-28 07:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,90.47,none,0.0,0.0,1.0,Shift A (Morning),54.5,30.41
2026-08-28 07:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,63.55,none,0.0,0.0,1.0,Shift A (Morning),-14.9,7.77
2026-08-28 08:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,41.88,natural_gas,194.42,1096.8,1.0,Shift A (Morning),821.9,25.4
2026-08-28 08:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,59.23,natural_gas,127.65,919.1,1.0,Shift A (Morning),212.2,4.53
2026-08-28 08:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,81.57,none,0.0,746.0,1.0,Shift A (Morning),188.0,65.37
2026-08-28 08:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,54.65,none,0.0,0.0,1.0,Shift A (Morning),60.0,45.49
2026-08-28 08:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,22.09,natural_gas,85.34,0.0,1.0,Shift A (Morning),184.6,10.21
2026-08-28 08:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,90.33,none,0.0,0.0,1.0,Shift A (Morning),55.1,29.66
2026-08-28 08:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,64.14,none,0.0,0.0,1.0,Shift A (Morning),-15.1,7.91
2026-08-28 09:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,43.51,natural_gas,202.02,1139.6,1.0,Shift A (Morning),816.2,25.16
2026-08-28 09:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,60.24,natural_gas,129.83,934.8,1.0,Shift A (Morning),210.6,4.55
2026-08-28 09:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,80.36,none,0.0,735.0,1.0,Shift A (Morning),192.4,64.34
2026-08-28 09:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,53.73,none,0.0,0.0,1.0,Shift A (Morning),59.5,44.04
2026-08-28 09:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,22.2,natural_gas,85.78,0.0,1.0,Shift A (Morning),181.4,9.79
2026-08-28 09:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,91.11,none,0.0,0.0,1.0,Shift A (Morning),55.6,30.47
2026-08-28 09:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,65.78,none,0.0,0.0,1.0,Shift A (Morning),-15.3,8.15
2026-08-28 10:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,41.22,natural_gas,191.38,1079.6,1.0,Shift A (Morning),834.9,24.83
2026-08-28 10:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,57.62,natural_gas,124.18,894.1,1.0,Shift A (Morning),214.2,4.51
2026-08-28 10:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,85.01,none,0.0,777.5,1.0,Shift A (Morning),187.1,66.9
2026-08-28 10:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,52.63,none,0.0,0.0,1.0,Shift A (Morning),59.1,45.76
2026-08-28 10:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.38,natural_gas,82.59,0.0,1.0,Shift A (Morning),186.2,10.09
2026-08-28 10:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,95.49,none,0.0,0.0,1.0,Shift A (Morning),55.3,29.58
2026-08-28 10:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,64.31,none,0.0,0.0,1.0,Shift A (Morning),-14.8,8.19
2026-08-28 11:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,41.08,natural_gas,190.73,1075.9,1.0,Shift A (Morning),810.4,24.98
2026-08-28 11:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,58.27,natural_gas,125.58,904.2,1.0,Shift A (Morning),208.1,4.63
2026-08-28 11:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,83.15,none,0.0,760.5,1.0,Shift A (Morning),186.7,65.06
2026-08-28 11:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,53.97,none,0.0,0.0,1.0,Shift A (Morning),59.5,46.03
2026-08-28 11:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,22.04,natural_gas,85.14,0.0,1.0,Shift A (Morning),183.7,10.0
2026-08-28 11:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,88.7,none,0.0,0.0,1.0,Shift A (Morning),54.5,29.69
2026-08-28 11:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,64.43,none,0.0,0.0,1.0,Shift A (Morning),-15.1,8.2
2026-08-28 12:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,41.41,natural_gas,192.28,1084.6,1.0,Shift A (Morning),829.0,25.24
2026-08-28 12:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,58.7,natural_gas,126.52,910.9,1.0,Shift A (Morning),211.4,4.58
2026-08-28 12:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,81.16,none,0.0,742.3,1.0,Shift A (Morning),192.3,65.01
2026-08-28 12:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,54.27,none,0.0,0.0,1.0,Shift A (Morning),58.8,46.04
2026-08-28 12:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.71,natural_gas,83.89,0.0,1.0,Shift A (Morning),187.6,9.78
2026-08-28 12:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,91.23,none,0.0,0.0,1.0,Shift A (Morning),55.5,30.27
2026-08-28 12:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,62.78,none,0.0,0.0,1.0,Shift A (Morning),-14.9,8.05
2026-08-28 13:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,41.04,natural_gas,190.55,1074.9,1.0,Shift A (Morning),817.2,24.59
2026-08-28 13:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,57.85,natural_gas,124.67,897.6,1.0,Shift A (Morning),208.9,4.39
2026-08-28 13:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,85.03,none,0.0,777.7,1.0,Shift A (Morning),188.9,66.49
2026-08-28 13:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,55.29,none,0.0,0.0,1.0,Shift A (Morning),59.2,43.82
2026-08-28 13:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.39,natural_gas,82.63,0.0,1.0,Shift A (Morning),188.6,10.01
2026-08-28 13:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,91.58,none,0.0,0.0,1.0,Shift A (Morning),54.9,29.28
2026-08-28 13:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,63.33,none,0.0,0.0,1.0,Shift A (Morning),-14.7,7.92
2026-08-28 14:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,42.44,natural_gas,197.05,1111.6,1.0,Shift B (Evening),806.6,25.71
2026-08-28 14:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,57.29,natural_gas,123.48,889.0,1.0,Shift B (Evening),213.7,4.37
2026-08-28 14:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,80.95,none,0.0,740.4,1.0,Shift B (Evening),189.0,63.44
2026-08-28 14:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,52.81,none,0.0,0.0,1.0,Shift B (Evening),60.9,45.13
2026-08-28 14:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.21,natural_gas,81.94,0.0,1.0,Shift B (Evening),181.9,9.86
2026-08-28 14:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,89.7,none,0.0,0.0,1.0,Shift B (Evening),54.3,29.43
2026-08-28 14:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,64.32,none,0.0,0.0,1.0,Shift B (Evening),-15.2,7.99
2026-08-28 15:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,41.74,natural_gas,193.8,1093.3,1.0,Shift B (Evening),826.9,24.56
2026-08-28 15:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,59.64,natural_gas,128.54,925.5,1.0,Shift B (Evening),211.4,4.55
2026-08-28 15:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,79.03,none,0.0,722.9,1.0,Shift B (Evening),188.3,63.86
2026-08-28 15:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,54.21,none,0.0,0.0,1.0,Shift B (Evening),58.8,43.76
2026-08-28 15:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,22.85,natural_gas,88.28,0.0,1.0,Shift B (Evening),187.2,10.07
2026-08-28 15:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,88.89,none,0.0,0.0,1.0,Shift B (Evening),55.7,29.18
2026-08-28 15:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,63.3,none,0.0,0.0,1.0,Shift B (Evening),-14.8,7.8
2026-08-28 16:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,41.22,natural_gas,191.37,1079.5,1.0,Shift B (Evening),818.7,25.51
2026-08-28 16:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,59.29,natural_gas,127.79,920.1,1.0,Shift B (Evening),213.5,4.52
2026-08-28 16:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,83.75,none,0.0,766.0,1.0,Shift B (Evening),189.0,65.38
2026-08-28 16:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,53.28,none,0.0,0.0,1.0,Shift B (Evening),59.1,43.7
2026-08-28 16:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.44,natural_gas,82.83,0.0,1.0,Shift B (Evening),185.9,9.96
2026-08-28 16:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,95.37,none,0.0,0.0,1.0,Shift B (Evening),55.7,29.49
2026-08-28 16:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,66.07,none,0.0,0.0,1.0,Shift B (Evening),-15.0,7.85
2026-08-28 17:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,41.37,natural_gas,192.07,1083.5,1.0,Shift B (Evening),832.0,25.19
2026-08-28 17:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,57.9,natural_gas,124.79,898.5,1.0,Shift B (Evening),213.3,4.56
2026-08-28 17:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,79.53,none,0.0,727.4,1.0,Shift B (Evening),186.5,63.35
2026-08-28 17:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,54.41,none,0.0,0.0,1.0,Shift B (Evening),59.2,46.05
2026-08-28 17:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.37,natural_gas,82.55,0.0,1.0,Shift B (Evening),184.3,10.05
2026-08-28 17:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,90.44,none,0.0,0.0,1.0,Shift B (Evening),55.7,29.46
2026-08-28 17:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,63.79,none,0.0,0.0,1.0,Shift B (Evening),-14.9,7.97
2026-08-28 18:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,43.57,natural_gas,202.28,1141.0,1.0,Shift B (Evening),808.7,24.68
2026-08-28 18:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,56.06,natural_gas,120.83,870.0,1.0,Shift B (Evening),206.9,4.44
2026-08-28 18:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,83.97,none,0.0,768.0,1.0,Shift B (Evening),187.6,64.71
2026-08-28 18:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,53.36,none,0.0,0.0,1.0,Shift B (Evening),60.9,44.12
2026-08-28 18:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.47,natural_gas,82.97,0.0,1.0,Shift B (Evening),181.9,9.95
2026-08-28 18:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,90.94,none,0.0,0.0,1.0,Shift B (Evening),55.0,29.85
2026-08-28 18:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,62.19,none,0.0,0.0,1.0,Shift B (Evening),-15.0,7.92
2026-08-28 19:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,40.82,natural_gas,189.54,1069.2,1.0,Shift B (Evening),818.6,24.46
2026-08-28 19:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,55.93,natural_gas,120.54,867.9,1.0,Shift B (Evening),207.8,4.53
2026-08-28 19:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,81.82,none,0.0,748.4,1.0,Shift B (Evening),186.6,64.82
2026-08-28 19:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,53.2,none,0.0,0.0,1.0,Shift B (Evening),58.8,46.05
2026-08-28 19:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.75,natural_gas,84.02,0.0,1.0,Shift B (Evening),186.8,10.21
2026-08-28 19:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,93.36,none,0.0,0.0,1.0,Shift B (Evening),54.9,29.98
2026-08-28 19:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,63.62,none,0.0,0.0,1.0,Shift B (Evening),-14.7,7.98
2026-08-28 20:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,40.58,natural_gas,188.39,1062.7,1.0,Shift B (Evening),805.9,24.52
2026-08-28 20:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,58.92,natural_gas,126.98,914.2,1.0,Shift B (Evening),206.6,4.47
2026-08-28 20:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,84.42,none,0.0,772.2,1.0,Shift B (Evening),190.8,66.21
2026-08-28 20:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,56.04,none,0.0,0.0,1.0,Shift B (Evening),59.7,45.8
2026-08-28 20:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,22.13,natural_gas,85.51,0.0,1.0,Shift B (Evening),183.0,10.12
2026-08-28 20:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,90.02,none,0.0,0.0,1.0,Shift B (Evening),55.3,29.77
2026-08-28 20:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,64.15,none,0.0,0.0,1.0,Shift B (Evening),-15.1,8.1
2026-08-28 21:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,43.57,natural_gas,202.31,1141.2,1.0,Shift B (Evening),832.2,24.88
2026-08-28 21:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,57.88,natural_gas,124.73,898.1,1.0,Shift B (Evening),206.3,4.48
2026-08-28 21:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,80.67,none,0.0,737.8,1.0,Shift B (Evening),187.3,63.47
2026-08-28 21:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,54.12,none,0.0,0.0,1.0,Shift B (Evening),58.9,44.38
2026-08-28 21:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.82,natural_gas,84.29,0.0,1.0,Shift B (Evening),183.3,10.15
2026-08-28 21:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,94.09,none,0.0,0.0,1.0,Shift B (Evening),55.3,30.33
2026-08-28 21:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,65.22,none,0.0,0.0,1.0,Shift B (Evening),-15.0,7.83
2026-08-28 22:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,40.44,natural_gas,187.74,1059.0,1.0,Shift C (Night),805.9,25.41
2026-08-28 22:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,59.88,natural_gas,129.06,929.2,1.0,Shift C (Night),208.5,4.45
2026-08-28 22:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,82.03,none,0.0,750.3,1.0,Shift C (Night),192.1,63.43
2026-08-28 22:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,54.46,none,0.0,0.0,1.0,Shift C (Night),59.3,44.71
2026-08-28 22:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,21.76,natural_gas,84.08,0.0,1.0,Shift C (Night),183.1,10.29
2026-08-28 22:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,89.81,none,0.0,0.0,1.0,Shift C (Night),54.4,29.67
2026-08-28 22:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,65.07,none,0.0,0.0,1.0,Shift C (Night),-14.9,7.91
2026-08-28 23:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,41.88,natural_gas,194.46,1097.0,1.0,Shift C (Night),832.2,24.25
2026-08-28 23:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,59.48,natural_gas,128.2,923.0,1.0,Shift C (Night),213.4,4.4
2026-08-28 23:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,83.78,none,0.0,766.3,1.0,Shift C (Night),188.2,64.81
2026-08-28 23:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,53.78,none,0.0,0.0,1.0,Shift C (Night),60.3,44.05
2026-08-28 23:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,22.5,natural_gas,86.95,0.0,1.0,Shift C (Night),181.4,10.28
2026-08-28 23:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,36.35,none,0.0,0.0,0.0,Shift C (Night),44.0,25.5
2026-08-28 23:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,61.75,none,0.0,0.0,1.0,Shift C (Night),-15.2,7.92
2026-08-29 00:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,42.67,natural_gas,198.12,1117.6,1.0,Shift C (Night),824.0,25.08
2026-08-29 00:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,58.84,natural_gas,126.8,913.0,1.0,Shift C (Night),212.6,4.6
2026-08-29 00:00:00,High-Pressure Exothermic Reactor Vessel,Chemical Synthesis,1.89,none,0.0,0.0,0.0,Shift C (Night),30.5,0.0
2026-08-29 00:00:00,Multistage Boiler Feedwater Injection Pump,High-Pressure Transport,54.28,none,0.0,0.0,1.0,Shift C (Night),59.9,44.86
2026-08-29 00:00:00,Waste Heat Recovery Steam Generation Boiler,Steam Utility,22.6,natural_gas,87.32,0.0,1.0,Shift C (Night),185.3,9.93
2026-08-29 00:00:00,Reciprocating Process Gas Compressor,Gas Compression Utility,35.54,none,0.0,0.0,0.0,Shift C (Night),44.0,25.5
2026-08-29 00:00:00,Closed-Loop Brine Refrigeration Chiller,Thermal Cooling Utility,63.38,none,0.0,0.0,1.0,Shift C (Night),-15.0,7.78
2026-08-29 01:00:00,Catalytic Steam Reforming Furnace,Reforming & Cracking,42.35,natural_gas,196.63,1109.2,1.0,Shift C (Night),819.8,25.36
2026-08-29 01:00:00,Fractionation Distillation Column Reboiler,Fractionation & Separation,60.17,natural_gas,129.68,933.7,1.0,Shift C (Night),212.3,4.43
